Text,True_Label,Predicted_Label
Migrants are the antithesis of what this country is about. By supporting migrants we inherently don't support our own people. You can only choose one. We have to support our own people to increase our prosperity. We have no control over who these migrants are and should absolutely not let these mysterious people into our country instead of supporting our own workers.,0,1
"Cannabis is a drug, therefore it should be illegal. People should be prevented from causing themselves harm and harm to other through the use of such illicit substances. Cannabis has strong psychoactive properties that induce effects that are impossible to control. It is a gateway to other addictions and sins. Let's not invest, as a culture, in sin.",0,0
Abortion should not be legal because it is taking the life of an innocent person. The baby cannot speak for themself so people need to fight against abortion to protect them. If women do not want to be a parent they should look into options such as not having sex and adoption if they become pregnant. There are lots of families that would like to adopt a baby.,0,1
"My opinion on euthanasia is that it should be allowed in some circumstances. I do not have a huge amount of knowledge on this topic, but I think Oregon allows euthanasia and their regulations seem to be well thought out. In my understanding there are restrictions such as the person needing to be of sound mind and have a terminal illness. I think with certain restrictions in place like these, physician assisted suicide allows people to be more comfortable.",1,1
"My opinion on gay marriage is that it should be allowed. Allowing gay marriage does not cause any detriments to someone who is not involved in the marriage. It also allows benefits to be allowed for same sex couples such as tax benefits, health insurance, and more stability for same sex couples' children. I really cannot think of a reason for same sex marriage not to be allowed.",1,1
Migrants should not be allowed into our country because they take the jobs of people in America who want to work. Migrants bring a lot of crime into our country. They are also a strain on the financial system because they do not pay taxes but they place demands on our welfare system.,0,1
"Cannabis should not be legal. It is a very dangerous and addictive drug. Millions of people are harmed by cannabis every year, especially after it is legalized in some areas. People involved in cannabis should be jailed or maybe killed.",0,1
"I don't believe abortion should be legal. A baby is alive, and abortion is the same as murder. Women should just put their children up for adoption if they don't want them. Anyone who has an abortion or performs an abortion should be held responsible for taking a life.",0,1
"I believe people should be able to end their own lives in certain situations. If someone is going to be in agonizing pain, or have low quality of life then they should be able to decide their future. Allowing euthanasia would also probably reduce healthcare costs. I think everyone should also have a resuscitation order at all times (whether they would want to be resuscitated or on life support).",1,1
"I think that gay people should be allowed to get married. Marriage is just a social construct. If people are in a committed relationship then they should be able to consider themselves married by law. I am not gay, but allowing gay people to marry has no affect on me or my marriage.",1,1
"I don't think we should allow migrants to enter the country except under extreme circumstances. If migrants do want to enter a country they should follow the proper procedure, no matter how long it takes. These people will probably just be a burden to society and cause crime rates to increase. We should do whatever it takes to keep migrants out.",0,1
I don't think cannabis should be legalized. The people who use cannabis are usually criminals anyway. Cannabis is also a gateway drug that leads to other drug use. If cannabis is legalized then what is stopping other drugs like heroin from being legalized?,0,1
Our population isnt growing right now so I think we should not abort so that our population rate can increase. Abortions should not be optional. If you dont want to have kids then take the precautions necessary to not get pregnant. There are way too many couples who are wanting a baby but cant make one so they rely on unwanted babies to be borned so they can adopt them. Abortions should definitely be illegal.,0,1
"No one deserves to be euthanized. Its the same like abortion. How would you like it if you were a happy little camper and all of a sudden someone who cant stand you says, kill him bc i said so. No, that is not okay with me. We should be more considerate about other living things and peoples feelings. It is cruel. The only time i think it is accepltable is when the animal is really really struggling and hurting then it is only right to let them rest in peace.",1,1
"I have been around way too many straight relationships where they live like hell, always fighting and cant stand each other but as a Christian I thought ""oh well, its life"" then i ran into gay married couples who seemed happy. Lately Ive been thinking, as long as they are happy, its all that really matters. We shouldn't limit ourselves to who cant or can love us. Id someone loves us as we are, what more can we ask for?",1,1
"I think we should welcome anybody with exceptions like no crime, here for a purpose or with family. Those types of deals. If we dont let migrants be, we can die and be attacked by them, it is very risky. Migrants are thieves, liars, deceivers and satan worshippers. Migrants are know to sneak in random peoples basements and camp out and eat their food and steal all of their belongings. This is my opinion on migrants.",0,1
Weed is a drug and it can kill us so please do not legalize it. Its kills people. People die every day from cannabis. Cannabis caused cancer and other deadly diseases. That is why the government doesn't want to legalize it everywhere. They are afraid that criminal rates will increase. Death rates from cannabis is skyrocket high. Getting high leads to mental disorders that are not easy to fix. They have to wing off of it. Please do not allow for this highly hated drug to be available to us. We would not appreciate that at all. Consider the humans.,0,0
"Abortion should be illegal in all cases. Life is sacred, and there are many laws that protect life outside the womb, so laws should also protect life inside the womb. The argument that the mother's health should supersede that of her child is insufficient. A person needing an organ transplant doesn't have the right to end the life of a potential donor, so abortion should be treated in the same way. Medical science is advancing to the point that abortion isn't needed to protect the life of pregnant women, and options like adoption exist after birth to help women who might not be financially able to care for a child.",0,1
"In very limited circumstances, Euthanasia should be legal. Patients who are terminally ill and experiencing poor quality of life (like severe pain, immobility, dementia or other mental ailments) should be able to have a conversation with their family and doctor about their end of life wishes. They should also speak to a trained mental health profession to determine that they are of sound mind when making their decision. An injection or prescription pill provided by the physician would be much more humane than the suicides many suffering patients are currently forced to choose for themselves. Euthanasia would prevent pain and suffering on the part of the patient and the family.",1,1
"Gay marriage should be legal. There are no credible legal arguments against gay marriage. The only arguments people seem to use against gay marriage are religious-based ideas, and these should not be considered in the context of a legal decision because of the separation of church and state. Gay marriage gives the same rights in regards to things like insurance, next-of-kin, and inheritance that straight couples enjoy.",1,1
"The United States needs to crack down on migrants coming from other countries, especially countries that don't share similar cultural values. The economy is already experiencing strain, and migrant workers who don't pay taxes but use social services continue to be a drain on resources that are already limited. The country should cut down on the number of legal immigrants it accepts every year, and should adopt a stricter stance on cultural beliefs required to immigrate. Illegal immigration should be curtailed with greater security at our borders and harsher punishments for those seeking to enter the country illegally.",0,1
"Marijuana in all forms should be illegal. Studies have shown that it can be detrimental to the human brain. Someone under the influence of cannabis might pose a danger when operating heavy machinery or driving a vehicle. Mind-altering substances of other kinds are prohibited because of their harmful effects, even though some of them were previously used for medicinal purposes. The possible health benefits of cannabis do not outweigh its potential danger to health and safety.",0,1
"Medical science can can conclusively prove heartbeats and infant movements at an extremely early stage in embryonic development. This proves that the infant is alive at conception, and abortion is murder. If I were to smash a bald eagle's egg I would be punished. Killing a baby in its mothers womb should be considered even more unthinkable.",0,1
"Human euthanasia is a controversial and complex topic. On one hand there is the argument that people who are terminal and suffering should have the right to end that suffering on their own terms. However the argument can also be made that some people in this position feel coerced by there caregivers, and don't truly wish to end their lives. I have never been in the position of having a loved one chronically suffering, so I do not feel qualified to objectivitly form an opinion.",1,1
"I am totally in favor of gay marriage. Being gay is a biological occurrence, and gay people have real feeling for each other. Gay couples are entitled to the same rights and protections as straight couples.",1,1
Many people in the United States are chronically un- or under-employed. However we are allowing people from foreign nations to come and take jobs from these people. Our country has a duty to protect our people before others. We must severely limit the amount of migrants allowed in to only those who provide essential skills.,0,1
"Marijuana is a gateway drug. Allowing it to become legal will lead to an increase in the use of other drugs. In addition smoking of tobacco is being increasingly regulated, so we should not be allowing any new forms of smoking. Marijuana is now and should remain illegal.",0,1
"Abortion is 100% okay, normal and nothing to be ashamed of. It is your choice after-all, your body and your right to choose. It cant survive without your body until it is born anyways",0,0
I think euthanasia is a horrible thing. You start off using it to help people and then it'll turn into another holocaust,1,0
Gay marriage should not even be a term. it is simply marriage. I believe that every single human on this planet has the right to love and they should be able to marry whoever they want,1,0
Immigrants need to come here legally. Build the wall.,0,0
"Cannabis should be illegal, it is a drug like all others and all users should go to jail.",0,1
"A woman should NOT have the right to abortion because it is their baby's life they are taking and they should not be the only ones allowed to make decisions based on their bodies and what is best for their life because it also concerns the life of another being. Even if a woman is raped and gets pregnant, they should not be allowed to get an abortion.",0,1
"Euthanasia is something that is up to the person who is ill and suffering to decide, so their decision should be respected and their wish granted. Only they know the suffering they are going through personally, so it should be up to them to decide even if other people don't agree.",1,1
I think everyone has the right to marry whoever they want. So that includes people that are homosexual. They are people just like everyone else and deserve to marry whoever they want because they aren't hurting anyone else by doing so.,1,1
"I think the laws surrounding immigration need to be revised and forced differently. There's got to be a better way to identify who can come into the country and who simply can't. It is tricky to say that I agree 100% with immigrants because a lot of them are criminals, and a lot of them aren't. So I think a solution should be made based on who can come in and who can't.",0,1
"I think cannabis should be legalized, because like alcohol, it is up to the person to want to smoke or not. Cannabis can be used for other purposes besides recreational ones so I think legalizing it would be more beneficial than harmful.",0,1
"Abortion should be accepted as women have the right to choose over their bodies, especially in regard to pregnancy. The body of a growing human being will never be equal to the value of the woman carrying it. Allowing abortion is the safest choice for women to desire to stop their pregnancies.",0,1
It is tough to support the decision of ending life. I believe we have a certain time given on earth and we should not prolong or stop that time by artificial ways. It is best to let nature run its course and for the person/animal to die of natural causes.,1,1
I believe gay marriage is not a good choice because it goes against the principle of family and creates an imbalance in the parents' relationship. It also affects the kids' views with regard to gender roles. I believe that the dawn of humanity will be in great part due to gay marriages.,1,1
Immigration is one of the main safety issues affecting the country. An immediate immigration regulation should be in place and enforced. Immigration should from only certain countries should be permitted.,0,1
Cannabis should be allowed in all the country. Its medical and recreational benefits are clear and people should be able to access it without restraints. The most advanced countries in the world are now allowing the free use of Cannabis.,0,1
"I think abortion is absolutely fine, and in fact an extremely reasonable thing to do. Abortion is the woman's choice, as it is her body, and her health at risk carrying an unborn child. I firmly believe that women should be allowed to get an abortion if they so desire/need to have one, and I believe it should be allowed at any point during pregnancy so long as the mother's health is not afflicted.",1,1
"I think killing anyone is unethical, and a horrible manipulation of state power. Euthanasia robs humans of the one gift they are supposed to have innately; life. I believe it could be substituted for any number of things: life in prison, community service, rehab, reconditioning, etc.. We need to keep our people alive and forgive, if we can. That's the human way.",0,0
"Gay marriage shouldn't be allowed because the bible says so. It is explicit that man should lie with woman and not another man. Gay people have their own communities and can go be with other gay people, but the institution of marriage is an inherently religious one, and if the religion that commands the institution is explicitly against homosexuality, then it shouldn't condone it. Gay people can be life partners or in domestic partnerships, but marriage is reserved for those following the word of God.",0,1
"I believe a large part of the U.S. workforce is powered by our immigrants, and I believe that the people complaining about them are the exact same people who believe they are 'above' the kind of labor that immigrants perform. America is a nation of immigrants, and I believe that treating them like dirt, de-humanizing them and their work, is one of the most un-american things I can imagine. The wall? Absurd and one of the most half-baked ideas I've ever heard in my life.",1,1
"I think cannabis should absolutely be illegal. Cannabis is a drug, and it harms our youth and adult labor force in a multitude of ways. Cannabis use can lead to laziness, clouded judgement, impaired ability, and can even serve as a crutch to actually dealing with problems. While it may not be inherently addictive, it might become someone's go-to when they feel down or depressed or bad, and that crutch then easily becomes an addictive tendency. Even if there were no bad ties to the drug, it is still a drug, and I don't think the federal government should be promoting the sale or consumption of a drug.",0,1
"I think abortion should be legal everywhere, WORLD WIDE. A woman's body is her own and we have the right, AND FINAL, say about our bodies and what we do with them. What happens if a woman, or teenager for that matter, becomes pregnant because of a rape? What happens when a doctor tells a woman she is pregnant but her chances of both her and the dying are in the top 1%? A man is his body and women don't have a say and there are currently no laws telling men what they can do with their bodies, why should women be any different?",1,1
I think those that want to take their own lives are destined for eternal hell. Jesus does not forgive those who are willing to commit such a horrible act without thinking of others first. It is a selfish act and such a person who performs it should not be hoping to go to heaven. Eternal damnation is where they belong.,0,1
I think gay marriage should be banned and all gays set on fire. There is no place for them here and they are tainting our society with filth and trash. The bible says all kinds of blasphemy about gays and gay marriage. It is either a man marries or woman or nothing at all.,0,1
"The United States has been a melting pot for years. I don't think that the upper or middle class men would want the jobs migrant works currently hold. Those jobs are construction workers, janitors, garbage men and truthfully any job that is looked down upon. The same goes for upper or middle class women. Those jobs are alterations specialists, administrative work and the list goes on and on.",1,1
Cannabis is a drug. It is also a gateway drug that leads to other addictions. It is just a catalyst for the youth in our society today to start experimenting with other hardcore drugs. First it is weed and then pills and then heroin. It is a sad and slippery slope and many youth will die simply be dabbling with cannabis. It should forever remain illegal.,0,1
"I believe Roe v. Wade was a wise decision on the part of the Supreme Court. I support legal abortion except for late-term, and those in extreme cases moderated by a doctor.",1,1
"I think euthanasia should be allowed everywhere. If people are sick, they should be allowed to die, or their relatives should be permitted to put them to death.",0,1
I don't think gay people should be allowed to get married. It's against God's law.,0,1
"I support a generous legal immigration policy. I believe the U.S. must control its borders, but I do not support Trump's wall.",1,1
"I think marijuana should not only be legal, it should be permitted anywhere people are allowed to eat and drink.",0,1
"I believe we should each have the ultimate determination over our own bodies. We each have our own trials and challenges in life to deal with, no one else should determine our fate or our well-being. This is especially so when a pregnancy is the result of rape or abuse. Those who would sit in judgment of a woman's choice to terminate an unwanted pregnancy might try a more productive route such as helping to improve the lives of unwanted and homeless children.",1,1
"Euthanasia is wrong on so many levels. First it's against God's law to take our own lives, and that is precisely what this is even if one has to rely on a doctor or someone else to take the final action. Even in the case of illness, every moment of life is precious and should be savored. One never knows when a miracle will happen, so why give up and give in. Live!",0,0
We must not lose the traditional values that made this country great. Where will it all end if we give free reign to gays to marry and adopt children. We must stay strong and refuse to allow our values to erode by allowing gay marriage. Those who oppose this practice should be hailed as heroes.,0,0
"Contrary to what many on the right use in their arguments, few if any ""liberals"" are for open borders. We are however for human treatment of all people, but particularly those seeking asylum from abuse and persecution. There is a need for improved border security, however there are so many smarter ways to do this than to build a wall. We need better equipment, better systems, better training for our border staff and a path to citizenship. Children are being marked for life, life's are being broken all while the WH plays politics.",1,1
"There are those who insist that cannabis is not a gateway to harder drugs but I've seen precisely the opposite first hand. People I've known, friends who began smoking pot in nearly ever case went on to cocaine and other substances eventually. I know that there are no guarantees either way, but why make it easier? Some people are more inclined toward addictive behavior and we shouldn't make it harder for them.",0,1
"I am a Catholic and personally do not believe in abortion. I used to believe it was right to promote legislation making it more difficult to get an abortion, and instead provide better access to education and birth control. However, as a feminist, I have grown to believe I do not have a right to dictate what another woman does with her body.",1,1
"I believe that euthanasia should be a legalized option for anyone suffering from physical or mental illness. Having this option open would reduce the rates of suicides, which has spiraled to epidemic levels. It would also allow people to die with dignity and spare them and their families astronomical healthcare bills.",0,1
"I believe that no specific legislation should be made for gay marriage because I believe that the government should not be involved in marriages at all. There should be one path for people to get the legal rights currently assigned to marriage, such as property rights and power to make medical decisions. Leave marriage to the churches.",0,1
"I believe that migrants seek to come to this country for better economic and educational opportunities, and that often they are fleeing very unsafe conditions. I believe we should welcome migrants who have not participated in unlawful activities and help them integrate into American life through social services and English language classes (as needed). I also believe that migrants have a right to participate in and celebrate their own cultures and languages, and that sharing those experiences with the larger community is valuable.",1,1
I believe that cannabis should be legalized uniformly across the United States so that people can use it for medication as needed. Reducing dependency on big pharma can only be a good thing. IT would also prevent the legal stickiness for those people who live in legalized cannabis states but who work for the federal government or other jobs which prohibit use of marijuana.,0,1
My opinion on abortion is that it is wrong. That child if not killed could go on to live an amazing life somewhere else with someone else. The child could grow up to do great things like travel in space or discover the cure for cancer. It is not right to choose whether or not they get to enjoy the beauty of life.,1,1
Euthanasia is bad and would get abused by people who don't need it. They would use it to commit suicide and it is possible that they could regret it later but its too late.,0,1
gay marriage is wrong because it is a sin in gods eyes. But god is fake and does not exist so saying that then becomes a fake opinion based on a fake belief.,0,1
You must come to the country legally and fill out the necessary paperwork. It is the law and it is important to have citizenship and have a log on every citizen. It is the future now and we need to keep track of who is a citizen of the country. If you come illegal and break the law you should be arrested and shipped back immediately.,1,1
"Cannabis is the devils lettuce. Everyone who smokes it will become lazy, stupid, and it is harmful to their bodies and society.",0,1
Abortion is not a easy issue. There are some circumstances where it is plausible and others where it is cruel. The government should stay out of the decision and stop promoting and celebrating it as women's rights. Most people consider it a hard choice to make. It's not something to be glorified.,1,1
Killing terminally ill people who want to die is not murder. People give consent and a medical professional knows what is best for the patient. The medical professional should be allowed to end suffering. It's not up to the rest of society to make tough decisions. It's between a person and their doctor.,0,1
Gay marriage is needed in society. People have the right to do what they want and the government shouldn't say otherwise. It is difficult for the LBGT community to fit in. Our society should make them feel more part of our culture.,0,1
The policy on immigration needs change. Illegal immigrants should not be allowed leniency. It belittles all the legal immigrants that fight to be here. Our government should not tolerate breaking the law regardless of why.,1,1
Pot is less harmful than other drugs. Legalization is one of the least worries the government has on it's shoulders right now. Society has archaic thinking and they need to move into modern times. This is something that will eventually happen nationwide. Might as well do it sooner rather than later.,0,1
Abortion is completely wrong. I believe a child has a right to life without anyone making that decision for it. I believe abortion is wrong from contraception all the way up to right before birth. Only potential health issues can change my view.,1,1
I believe this shouldn't be allowed It's assisted murder Taking a life is wrong regardless of the situation murder is wrong.,0,0
I hate gay marriage. It is unnatural. It is disgusting. Only a man and a woman should marry.,0,0
Migrants should follow the proper way to become a citizen. Otherwise they are damaging our country by entering illegally. Im not racist. I just want them to enter by the book.,1,1
Completely wrong. Puts holes in brain. Drugs make us dumb. Cannabis is a drug that damages us and makes us lazy.,0,0
"I consider abortion as killing a human. Especially, if the baby has no serious health issues, I am opposed to the idea of abortion. I don't think that abortion is an individual preference. Killing an unborn baby by abortion is the same as killing someone else.",1,1
"Let them die, if they don't wanna live anymore. Life is an opportunity for humans. If someone does not want to take this unique opportunity, let them die.",0,0
"If someone feels gay, let him/her/whatever live how they want. Every individual has the right to live their own life by their personal choices. No one should be directing others how to live.",0,1
"I am generally positive towards migrants. Every individual has the right to live a better life. To me, no one owns a country. Most countries have people from various ethnic origins. As long as migrants seek a better life and intend to contribute to society they should not be denied. However, there is a need for better regulations for migrants.",1,1
"Cannabis should be definitely legal. People already taking cannabis, if they want it. Some bad people already making money through the illegal sale of cannabis. Let it be legal and prevent bad people making money over cannabis lovers.",0,1
"I believe that abortion should not be completely illegal because it will cause greater harm to others, but that it should be extremely limited to very early fetuses in the gestational age. Abortions after about 8 weeks should be eliminated, except in cases of severe harm to the fetus. I agree that women need the choice, but that abortion is used as contraception too much and it causes real pain to men and women who have chosen to abort. I think the consequences on the mother's psyche are not discussed enough and that lawmakers have become evil allowing abortions up to birth, since that is murder.",1,1
"I think euthanasia should be illegal because people should not be allowed to decide they want to die. Suicide is against the law, and those who assist them should be punished. Someone who is diagnosed with a deadly disease should not have the option to check out early. It is against God's law and they will spend eternity in Hell.",0,0
"I think that gay marriage should be banned because in the Bible, God destroyed Sodom and Gomorrah because of homosexual activities. The Bible believes men and women should be together and not people of the same sex. When same sex couples marry, it lowers the morality level of society and gives children a bad example. I think only heterosexuals should be allowed to marry and procreate.",0,1
"I believe that too many people are not following the correct path to become citizens and too many are coming into America illegally. Although I value all human rights and I understand their countries are violent and some are trying to better their lives, American policy should be make it a little easier for migrants to come here. However, we also have to take care of the homeless, Veterans and children before giving illegal immigrants the funds. It is hard for me to be firm like this, but I think too many people are working for cash, not paying taxes like citizens do, and taking away jobs from Americans, who need the money to provide for their families.",1,1
"Marijuana should not be legal because it is the Gateway drug and causes people to become users of more illicit drugs. Allowing marijuana to be legal will result in many more crimes, car accidents, and the like, and it will be taxed to the maximum so all the money goes to government. Marijuana will result in a loss of morality in society.",0,1
"I am firmly against elective abortion. The Roe Vs. Wade decision was an abomination. Legalizing murder as a form of post-conceptive birth control was atrocious. When I hear women proclaiming that it's their body, their right, I want to gag, because, NO, it's NOT their body, it's their baby's body, and choosing to kill it is not their right.",1,1
"Doctors and nurses should always have the right decide to end a patient's life at the patient's request. They are medical practitioners after all and they know best, and have better judgment on the matter than the rest of society.",0,1
Gay marriage completely destroys the foundations of family. It is an abomination that can only be tolerated by the morally depraved.,0,0
"We do need better border control. Although I think that Trump's idea about a wall is idiotic, the idea of totally open borders is even more idiotic. Citizens of our closest allies, i.e. Canada and Britain have to jump through hoops for years to get into this country legally. It's a slap in their face to look aside when people cross our borders illegally. The thing that irritates me the most about the immigration issue, is that the same people that advocate open borders are the same people that yell about domestic poverty and lack of opportunity. Apparently they think the best way to put out a fire is to throw gasoline on it.",1,1
"Marijuana is the root of all evil.. Even the legalization of cannabis for medicinal purposes was a crock. To legalize it for recreational use would be one more step in lowering the morality of the nation. Everyone knows that marijuana is a gateway drug to crack, heroine, and methamphetamines.",0,1
"I believe it should be legal for the first 2 trimesters and allowed in extreme cases for 3rd trimester. Personally, I would try to dissuade a girlfriend from getting one, but would also help her if she decided to. If it was a close friend, I would think twice about butting in. But I definitely don't feel that I should have any influence over someone else. And, any religious position should have no influence because we're not ruled by religion.",1,1
Allowing euthanasia might seem reasonable but that's only the first step. The next think you know people will be executing you once you turn 60! And what if the doctors that thought there was no hope were wrong? Nobody should decide when you die except God.,0,1
"If we allow gay marriage than all our kids are going to think it's okay to be heathen's. It's disgusting and unnatural. Plus, they can always get a civil union. Why isn't that good enough for them?",0,1
"I've got no problems with migrants. I've worked with people from other countries and had a foreign roommate in college. I just don't see the big deal. Even the low, educated manual workers seem nice to me. 100 years ago my relatives arrived from Italy. I think they would want any migrants to have an easier time than they did.",1,1
"Oh, what a great idea. We don't have a big enough problem with drunk driving so we're going to allow driving while high on pot. The only people who smoke pot are degenerates. They should be jailed.",0,1
"I think abortion is wrong. However, I personally have never been in the position that I had to choose whether it was an option or not. I do feel that certain circumstances could justify this action for other people (such as pregnancy due to a rape). But I also think that adoption is the best route to go. The only issue with this is that the adoption process is very expensive and time-consuming, and therefore creates a disinterest in allowing a child to be at risk for ending up in foster care/orphanage from not being adopted. My significant other spent much of his childhood in an orphanage, and this has altered his mental stability dramatically when it comes to self-acceptance, trust, and love. Not only are these issues, but because he never had a real mother, he tends to cling to me as a motherly figure in certain situations, and this is unhealthy for our relationship.",1,1
Euthanasia should not be allowed under any circumstance. No one should be allowed to choose another beings outcome based on the amount of pain they are in because they think that is what is right.,0,0
Gay marriage is wrong. People who believe they are gay have a severe mental condition. It is disgusting to think about how a relationship between the same sex could be acceptable.,0,1
"I don't see an issue with allowing immigrants to enter our country, but there needs to be a very rigorous security investigation before allowing this. I also think that before allowing immigrants to come in, the American government needs to take care of the citizens we already have and stop wasting trillions of dollars on things that are a waste (professional athletes and lotteries for example). Our economy would recover well if this was addressed and would allow for a smoother transition into allowing immigrants to become citizens.",1,1
I don't think cannabis legalization is a good idea. Pharmaceutical companies and healthcare systems would suffer dramatically from this legalization.,0,1
Abortion is on peoples minds more than ever lately.  I have mixed feelings about abortion.  I had an abortion as a younger person. I find myself thinking about it often and it upsets me. If abortion had been illegal I would not have had that option in such an emotional time. I wish abortion had been illegal so I did not have the choice at that time. I hope God understands and forgives me. I think about the life I aborted and sometimes feel their presence. I believe my child forgave me. I wish I had my child today. I am crying now.,1,1
People should have to suffer instead of being let go with assistance. Suffering is funny to me. Doctors who help people pass away should be punished. People are supposed to feel pain.,0,1
I think everyone should be gay. Being gay is the right way to live. Gay people should get special treatment. God likes it when people are gay.,0,0
I am against anybody coming to our country illegally. I have personally known people who have had to work very hard to become a legal citizen. I do not respect people who break the law and come here the wrong way. I do not believe anyone breaking into our country should have services of any kind provided to them.,1,1
Legalizing cannabis will make everyone start doing other drugs. People who smoke pot are dangerous. Weed is natural but it is still addictive. I hate cannabis.,0,1
"I feel that abortion is morally reprehensible, but from a pragmatic standpoint, I can understand it to some degree. For instance if a woman is raped, I don't think she would be necessarily immoral if she had an abortion, though I still wouldn't really like it. I can also entertain the argument that a child born to a mother who doesn't want the child or the mother or parents are, for instance, hard drug addicts, I could see why maybe the baby would be better off not having to grow up in that environment, but I still think it's better to give the baby a chance or give it up for adoption. My main issue with abortion is with late-term abortions and the fact that $500 million/year of taxpayer money funds Planned Parenthood and they donate $30 million/year to political candidates and campaigns.",1,1
"I think euthanasia is acceptable in some circumstances. For instance, if a group of people have the plague, it might be better to euthanize them for the greater good of society. Or if there is a group of people who are warmongerers it might be better to euthanize them for the good of society as a whole.",0,1
"I believe gay marriage should be illegal because two men or two women cannot produce a child and therefore their relationship shouldn't be classified as marriage. We need children to be born in order to perpetuate the human race and it takes a man and woman to produce a child. In my opinion, a civil union between gay people would be okay, but I don't think they should get the tax breaks that a heterosexual married couple gets. It also goes against the teachings of the Bible and the Koran.",0,1
"I feel that the migration policy in the US is broken and needs to be fixed. We used to have merit-based immigration, where we accepted people based on whether they would benefit our society, but now we just let anybody in and we don't do a good job of enforcing the laws that we have on the books. Illegal immigration costs American taxpayers over $1 billion/year and over 70% of Hispanic-led immigrant households are on at least one form of welfare and Mexicans make up the most immigrants in 32 of the 50 US states.",1,1
"I think cannabis is the devil's weed. It is a gateway drug that can lead users to use other hard drugs. It causes people to become lazy and sit at home all day playing video games, eating Doritos and drinking Mountain Dew all day. People who smoke week are all dirty hippies who smell like patchouli oil and don't wash their hair. If cannabis was legalized everyone would start to do it and it would be terrible for society. Think of the children!!!",0,0
"I believe in women's rights to have an abortion. It is the business of the woman whose uterus holds said fetus. Legal abortion helps to ensure that women are safe during these medical procedures. Without legal abortion, many women's lives are in danger.",1,1
"Euthanasia is wrong. No one should be playing God except for God himself. When it is their time, God will bring them home. It is inexcusable to take away another person's life, consent or not.",0,0
"I don't believe gay people should be allowed to be married. The sanctity of marriage, in God's eyes, is one man and one woman. We must stick to our core beliefs. The bible explicitly condemns homoerotic behavior.",0,1
"I think the wall is a ridiculous solution and waste of money. Our country was built on immigrants. Without these immigrants, we wouldn't be the melting pot that we are today. Immigrants are an integral part of our culture as a nation.",1,1
Marijuana should not be legalized. It is a gateway drug. People start with weed and go on to other hard drugs. This is why there is such an opioid problem today.,0,1
"My Body, my choice. i should have the ability to have a say if i can carry out a pregnancy or if i can deal with a unhealthy child especially in the USA. in a country that tells you you have to deal with everything on your own, the choice of bringing a child into this world should also be my own, considering it can actually bancrupt me. it should be available for everyone! ergo i am pro choice.",1,1
"well it seems a more peaceful option then doing a suicide on their own. i think we should be able to have a say if we want to live in this world or not. i mean it would at least reduce suiced by gun deaths, right.",0,1
i hate it so much. its totally unnatural. ever heard of the good old bible? well it tells you right there a man and a women are the foundation of a family. how did we even came to this? it should be forbidden and outlawed.,0,0
"i dont have a problem with migrants per se, what i do have a problem with is that they seem to not have the ability to understand that they are in an other country with different norms and values. so i feel we should give them protection i also think we should do our best to return them when it is safe. if they want to stay i would want them to learn how to live with the norms and values of their new country.",1,1
"This country already has a drugproblem, how can you make it worse? by legalizing cannabis! i mean it is a gateway drug, it will be same as with alcohol and nicotine. it will be easy for the underaged to get access to it and you cant tell me otherwise. and then what, have a 14 year old smoke a blunt just to be on other drugs 2 years down the line and overdosing by the age of 18? terrible idea.",0,0
